,Player,Position,Team,Opponent,Points,PlayerID
45,Terrelle Pryor,WR,OAK,LAC,19.94,00-0028825
46,Denarius Moore,WR,OAK,LAC,19.4,00-0028086
47,Eric Decker,WR,DEN,DAL,18.7,00-0027690
48,Josh Gordon,WR,CLE,BUF,18.6,00-0029664
49,Cecil Shorts,WR,JAX,LAR,18.4,00-0028052
50,Julio Jones,WR,ATL,NYJ,17.9,00-0027944
51,Jeremy Kerley,WR,NYJ,ATL,17.8,00-0028091
52,Golden Tate,WR,SEA,IND,17.1,00-0027891
53,Wes Welker,WR,DEN,DAL,15.9,00-0022427
54,Cole Beasley,WR,DAL,DEN,14.7,00-0029000
55,Randall Cobb,WR,GB,DET,14.7,00-0028002
56,Rod Streater,WR,OAK,LAC,14.6,00-0029129
57,Reggie Wayne,WR,IND,SEA,14.5,00-0020498
58,Kendall Wright,WR,TEN,KC,13.4,00-0029708
59,Jordy Nelson,WR,GB,DET,13.2,00-0026176
60,Brandon Marshall,WR,CHI,NO,13.0,00-0024334
61,Doug Baldwin,WR,SEA,IND,13.0,00-0028434
62,Donnie Avery,WR,KC,TEN,12.1,00-0026173
63,Kris Durham,WR,DET,GB,12.0,00-0028045
64,Ted Ginn,WR,CAR,ARI,11.8,00-0025396
65,Brandon Gibson,WR,MIA,BAL,11.4,00-0026937
66,Robert Woods,WR,BUF,CLE,11.4,00-0030431
67,Michael Floyd,WR,ARI,CAR,11.1,00-0029638
68,AJ Green,WR,CIN,NE,11.1,00-0027942
69,Demaryius Thomas,WR,DEN,DAL,10.7,00-0027874
70,Greg Little,WR,CLE,BUF,10.1,00-0027997
71,Steve Smith,WR,CAR,ARI,10.0,
72,Brian Hartline,WR,MIA,BAL,10.0,00-0027077
73,Jermaine Kearse,WR,SEA,IND,9.8,00-0029159
74,Victor Cruz,WR,NYG,PHI,9.8,00-0027265
75,Danny Amendola,WR,NE,CIN,9.5,00-0026035
76,Tandon Doss,WR,BAL,MIA,8.8,00-0028061
77,Brandon LaFell,WR,CAR,ARI,8.7,00-0027681
78,Roddy White,WR,ATL,NYJ,8.5,00-0023462
79,Dwayne Bowe,WR,KC,TEN,7.5,00-0025410
80,Larry Fitzgerald,WR,ARI,CAR,7.3,00-0022921
81,Jimmy Graham,TE,NO,CHI,26.5,00-0027696
82,Tony Gonzalez,TE,ATL,NYJ,19.7,00-0006101
83,Vernon Davis,TE,SF,HOU,17.8,00-0024221
84,Jeff Cumberland,TE,NYJ,ATL,16.9,00-0027321
85,Antonio Gates,TE,LAC,OAK,14.4,00-0021547
86,Charles Clay,TE,MIA,BAL,14.2,00-0028112
87,Brent Celek,TE,PHI,NYG,13.7,00-0025549
88,Lance Kendricks,TE,LA,JAX,13.7,00-0027985
89,Greg Olsen,TE,CAR,ARI,12.9,00-0025418
90,Owen Daniels,TE,HOU,SF,12.0,00-0024313
91,Martellus Bennett,TE,CHI,NO,10.6,00-0026201
92,Tyler Eifert,TE,CIN,NE,10.3,00-0030549
93,Brandon Pettigrew,TE,DET,GB,9.9,00-0026996
94,Levine Toilolo,TE,ATL,NYJ,9.5,00-0030443
95,Tony Scheffler,TE,DET,GB,9.5,00-0024276
96,Sean McGrath,TE,KC,TEN,9.4,00-0029391
97,Jim Dray,TE,ARI,CAR,9.3,00-0027825
98,Jermichael Finley,TE,GB,DET,9.2,00-0026231
99,Scott Chandler,TE,BUF,CLE,8.9,00-0025516
100,Delanie Walker,TE,TEN,KC,8.3,00-0024389
101,Kellen Winslow,TE,NYJ,ATL,7.1,00-0022922
102,Ed Dickson,TE,BAL,MIA,7.1,00-0027675
103,Jordan Cameron,TE,CLE,BUF,6.6,00-0028040
104,Jermaine Gresham,TE,CIN,NE,6.4,00-0027873
105,Clay Harbor,TE,JAX,LAR,5.9,00-0027725
106,Zach Ertz,TE,PHI,NYG,5.8,00-0030061
107,Jared Cook,TE,LA,JAX,5.6,00-0027061
108,Brandon Myers,TE,NYG,PHI,5.5,00-0027135
109,Luke Willson,TE,SEA,IND,4.8,00-0030089
110,Garrett Graham,TE,HOU,SF,4.5,00-0027718
111,Gavin Escobar,TE,DAL,DEN,3.5,00-0030544
112,Coby Fleener,TE,IND,SEA,3.5,00-0029697
113,Cory Harkey,TE,LA,JAX,2.7,00-0028958
114,Mychal Rivera,TE,OAK,LAC,1.5,00-0030514
115,James Hanna,TE,DAL,DEN,1.3,00-0029634
116,Gary Barnidge,TE,CLE,BUF,1.2,00-0026281
117,Michael Hoomanawanui,TE,NE,CIN,1.2,00-0027732
118,MarQueis Gray,TE,CLE,BUF,0.0,00-0029878
119,Kory Sperry,TE,ARI,CAR,0.0,00-0026757
120,Lee Smith,TE,BUF,CLE,0.0,00-0028097
121,Konrad Reuland,TE,NYJ,ATL,0.0,00-0028238
122,Josh Hill,TE,NO,CHI,0.0,00-0030216
123,Vance McDonald,TE,SF,HOU,0.0,00-0030470
124,James Casey,TE,PHI,NYG,0.0,00-0027109
125,Michael Egnew,TE,MIA,BAL,0.0,00-0029694
126,Benjamin Watson,TE,NO,CHI,0.0,00-0022943
127,Matthew Mulligan,TE,NE,CIN,0.0,00-0026008
128,Ladarius Green,TE,LAC,OAK,0.0,00-0029275
129,Ray Rice,RB,BAL,MIA,27.2,00-0026195
130,Knowshon Moreno,RB,DEN,DAL,26.0,00-0026988
131,Fred Jackson,RB,BUF,CLE,25.3,00-0024204
132,Jacquizz Rodgers,RB,ATL,NYJ,21.8,00-0028083
133,Danny Woodhead,RB,LAC,OAK,21.5,00-0026019
134,LeSean McCoy,RB,PHI,NYG,21.2,00-0027029
135,Chris Johnson,RB,TEN,KC,18.0,
136,Arian Foster,RB,HOU,SF,15.8,00-0026796
137,Matt Forte,RB,CHI,NO,15.5,00-0026184
138,Marshawn Lynch,RB,SEA,IND,14.7,00-0025399
139,Frank Gore,RB,SF,HOU,14.1,00-0023500
140,Jason Snelling,RB,ATL,NYJ,13.3,00-0025631
141,Willis McGahee,RB,CLE,BUF,13.2,00-0022178
142,Rashard Mendenhall,RB,ARI,CAR,13.0,00-0026163
143,BenJarvus Green-Ellis,RB,CIN,NE,12.7,00-0025860
144,CJ Spiller,RB,BUF,CLE,12.6,
145,Brandon Bolden,RB,NE,CIN,12.4,00-0029239
146,Andre Ellington,RB,ARI,CAR,12.3,00-0030287
147,Donald Brown,RB,IND,SEA,12.0,00-0027003
148,DeMarco Murray,RB,DAL,DEN,11.8,00-0028009
149,Reggie Bush,RB,DET,GB,10.9,00-0024217
150,Eddie Lacy,RB,GB,DET,10.7,00-0030485
151,Maurice Jones-Drew,RB,JAX,LAR,10.6,00-0024275
152,Ronnie Hillman,RB,DEN,DAL,9.9,00-0029683
153,Joique Bell,RB,DET,GB,9.1,00-0027218
154,DeAngelo Williams,RB,CAR,ARI,8.9,00-0024242
155,Marcel Reece,FB,OAK,LAC,8.7,00-0026393
156,Giovani Bernard,RB,CIN,NE,7.9,00-0030456
157,Zac Stacy,RB,LA,JAX,7.8,00-0030536
158,David Wilson,RB,NYG,PHI,7.6,00-0029251
159,Anthony Dixon,RB,SF,HOU,7.2,00-0027772
160,Jackie Battle,FB,TEN,KC,7.2,00-0025701
161,Darren Sproles,RB,NO,CHI,7.1,00-0023564
162,Jed Collins,FB,NO,CHI,6.8,00-0026072
163,Ronnie Brown,RB,LAC,OAK,6.2,00-0023437
164,Bilal Powell,RB,NYJ,ATL,5.7,00-0028064
165,Trent Richardson,RB,IND,SEA,5.6,00-0029675
166,Mike Goodson,RB,NYJ,ATL,5.1,00-0027080
167,Mike Tolbert,FB,CAR,ARI,5.0,00-0026069
168,Ben Tate,RB,HOU,SF,5.0,00-0027890
169,Daryl Richardson,RB,LA,JAX,4.8,00-0029612
170,Alfonso Smith,RB,ARI,CAR,4.8,00-0027346
171,Bernard Pierce,RB,BAL,MIA,4.6,00-0029264
172,Rashad Jennings,RB,OAK,LAC,4.1,00-0027155
173,LeGarrette Blount,RB,NE,CIN,4.1,00-0027325
174,Jamize Olawale,FB,OAK,LAC,3.5,00-0029492
175,Anthony Sherman,FB,KC,TEN,3.3,00-0028074
176,Daniel Thomas,RB,MIA,BAL,3.2,00-0028000
177,Matt Prater,K,DEN,DAL,0.0,00-0023853
178,Garrett Hartley,K,NO,CHI,0.0,00-0025824
179,Steven Hauschka,K,SEA,IND,0.0,
180,Ryan Succop,K,KC,TEN,0.0,00-0026968
181,Justin Tucker,K,BAL,MIA,0.0,00-0029597
182,Billy Cundiff,K,CLE,BUF,0.0,00-0020972
183,Nick Folk,K,NYJ,ATL,0.0,00-0025565
184,Caleb Sturgis,K,MIA,BAL,0.0,00-0030390
185,Phil Dawson,K,SF,HOU,0.0,00-0004091
186,Greg Zuerlein,K,LA,JAX,0.0,00-0029621
187,Dan Bailey,K,DAL,DEN,0.0,00-0028660
188,Sebastian Janikowski,K,OAK,LAC,0.0,00-0019646
189,Adam Vinatieri,K,IND,SEA,0.0,00-0016919
190,Graham Gano,K,CAR,ARI,0.0,00-0026858
191,Jay Feely,K,ARI,CAR,0.0,00-0019770
192,Dan Carpenter,K,BUF,CLE,0.0,00-0026003
193,Josh Scobee,K,JAX,LAR,0.0,00-0022874
194,Mike Nugent,K,CIN,NE,0.0,00-0023482
195,Stephen Gostkowski,K,NE,CIN,0.0,00-0024333
196,David Akers,K,DET,GB,0.0,00-0000108
197,Rob Bironas,K,TEN,KC,0.0,00-0020962
198,Nick Novak,K,LAC,OAK,0.0,00-0023096
199,Robbie Gould,K,CHI,NO,0.0,00-0023252
200,Matt Bryant,K,ATL,NYJ,0.0,00-0020578
201,Randy Bullock,K,HOU,SF,0.0,00-0029421
202,Josh Brown,K,NYG,PHI,0.0,00-0021940
203,Oakland Raiders,DST,OAK,LAC,21.0,
204,Cleveland Browns,DST,CLE,BUF,18.0,
205,Kansas City Chiefs,DST,KC,TEN,16.0,
206,Los Angeles Rams,DST,LA,JAX,15.0,
207,Cincinnati Bengals,DST,CIN,NE,15.0,
208,Indianapolis Colts,DST,IND,SEA,14.0,
209,New England Patriots,DST,NE,CIN,12.0,
210,Miami Dolphins,DST,MIA,BAL,12.0,
211,Philadelphia Eagles,DST,PHI,NYG,9.0,
212,Carolina Panthers,DST,CAR,ARI,9.0,
213,Green Bay Packers,DST,GB,DET,9.0,
214,Seattle Seahawks,DST,SEA,IND,9.0,
215,Baltimore Ravens,DST,BAL,MIA,7.0,
216,Tennessee Titans,DST,TEN,KC,7.0,
217,New Orleans Saints,DST,NO,CHI,6.0,
218,New York Jets,DST,NYJ,ATL,5.0,
219,Buffalo Bills,DST,BUF,CLE,4.0,
220,Los Angeles Chargers,DST,LAC,OAK,4.0,
221,Denver Broncos,DST,DEN,DAL,4.0,
222,Atlanta Falcons,DST,ATL,NYJ,3.0,
223,Chicago Bears,DST,CHI,NO,1.0,
224,Jacksonville Jaguars,DST,JAX,LAR,1.0,
225,Detroit Lions,DST,DET,GB,1.0,
226,Dallas Cowboys,DST,DAL,DEN,0.0,
227,Houston Texans,DST,HOU,SF,0.0,
228,New York Giants,DST,NYG,PHI,-3.0,
