Player,Position,Team,Opponent,Points
Steve Johnson,WR,SF,ARI,22.30
John Brown,WR,ARI,SF,21.20
Jeremy Kerley,WR,NYJ,CHI,21.10
Dez Bryant,WR,DAL,LAR,20.90
DeAndre Hopkins,WR,HOU,NYG,20.60
Eddie Royal,WR,LAC,BUF,20.20
Michael Floyd,WR,ARI,SF,19.40
AJ Green,WR,CIN,TEN,19.20
Julian Edelman,WR,NE,OAK,18.90
Steve Smith,WR,BAL,CLE,18.10
Devin Hester,WR,ATL,TB,17.50
Miles Austin,WR,CLE,BAL,17.10
Andrew Hawkins,WR,CLE,BAL,15.70
Brandin Cooks,WR,NO,MIN,15.40
Hakeem Nicks,WR,IND,JAX,15.00
Allen Robinson,WR,JAX,IND,14.90
Cecil Shorts,WR,JAX,IND,14.50
Brian Quick,WR,LAR,DAL,14.20
Calvin Johnson,WR,DET,GB,14.20
Mohamed Sanu,WR,CIN,TEN,14.12
Damaris Johnson,WR,HOU,NYG,13.60
Mike Wallace,WR,MIA,KC,13.60
Allen Hurns,WR,JAX,IND,13.30
TY Hilton,WR,IND,JAX,13.00
Corey Brown,WR,CAR,PIT,12.60
Kenny Britt,WR,LAR,DAL,12.10
Greg Jennings,WR,MIN,NO,12.00
Wes Welker,WR,DEN,SEA,12.00
Malcom Floyd,WR,LAC,BUF,11.80
Austin Pettis,WR,LAR,DAL,11.80
Brian Hartline,WR,MIA,KC,11.50
Terrance Williams,WR,DAL,LAR,11.20
Percy Harvin,WR,SEA,DEN,11.20
Ricardo Lockette,WR,SEA,DEN,10.90
Eric Weems,WR,ATL,TB,10.90
Jordy Nelson,WR,GB,DET,10.90
Marques Colston,WR,NO,MIN,10.50
Reggie Wayne,WR,IND,JAX,10.20
Donte Moncrief,WR,IND,JAX,10.20
Coby Fleener,TE,IND,JAX,14.90
Lance Kendricks,TE,LAR,DAL,14.90
Jared Cook,TE,LAR,DAL,14.50
Dwayne Allen,TE,IND,JAX,14.30
Andrew Quarless,TE,GB,DET,14.30
Rob Gronkowski,TE,NE,OAK,13.40
Josh Hill,TE,NO,MIN,12.80
Niles Paul,TE,WAS,PHI,12.80
Travis Kelce,TE,KC,MIA,12.60
Scott Chandler,TE,BUF,LAC,12.40
Jimmy Graham,TE,NO,MIN,11.40
Julius Thomas,TE,DEN,SEA,10.70
Ladarius Green,TE,LAC,BUF,10.40
Daniel Fells,TE,NYG,HOU,10.20
Jacob Tamme,TE,DEN,SEA,10.20
Larry Donnell,TE,NYG,HOU,9.50
Delanie Walker,TE,TEN,CIN,9.40
Heath Miller,TE,PIT,CAR,9.10
Garrett Graham,TE,HOU,NYG,9.10
Jason Witten,TE,DAL,LAR,8.90
Jace Amaro,TE,NYJ,CHI,8.40
Brandon Myers,TE,TB,ATL,8.30
John Carlson,TE,ARI,SF,6.30
Kyle Rudolph,TE,MIN,NO,5.70
Charles Clay,TE,MIA,KC,5.10
Jeff Cumberland,TE,NYJ,CHI,4.80
Craig Stevens,TE,TEN,CIN,4.60
Anthony Fasano,TE,KC,MIA,4.30
Dennis Pitta,TE,BAL,CLE,4.20
Jack Doyle,TE,IND,JAX,4.00
Luke Stocker,TE,TB,ATL,3.50
Levine Toilolo,TE,ATL,TB,3.50
Zach Ertz,TE,PHI,WAS,3.40
Jordan Cameron,TE,CLE,BAL,3.30
Derek Carrier,TE,SF,ARI,3.30
Zach Miller,TE,SEA,DEN,3.20
Mychal Rivera,TE,OAK,NE,3.10
Tim Wright,TE,NE,OAK,3.00
James Casey,TE,PHI,WAS,2.90
Logan Paulsen,TE,WAS,PHI,2.70
Zach Sudfeld,TE,NYJ,CHI,2.50
Virgil Green,TE,DEN,SEA,2.00
Benjamin Watson,TE,NO,MIN,2.00
Marcel Jensen,TE,JAX,IND,1.80
Owen Daniels,TE,BAL,CLE,1.80
Antonio Gates,TE,LAC,BUF,1.80
Dante Rosario,TE,CHI,NYJ,1.80
Brian Leonhardt,TE,OAK,NE,1.70
Fred Jackson,RB,BUF,LAC,25.20
DeMarco Murray,RB,DAL,LAR,25.10
Joe McKnight,RB,KC,MIA,24.70
Reggie Bush,RB,DET,GB,21.90
Knile Davis,RB,KC,MIA,21.20
LeGarrette Blount,RB,PIT,CAR,20.80
Le'Veon Bell,RB,PIT,CAR,20.70
Lamar Miller,RB,MIA,KC,20.20
Giovani Bernard,RB,CIN,TEN,18.40
Zac Stacy,RB,LAR,DAL,17.10
Ahmad Bradshaw,RB,IND,JAX,16.30
Bobby Rainey,RB,TB,ATL,15.50
Lorenzo Taliaferro,RB,BAL,CLE,15.10
Kyle Juszczyk,FB,BAL,CLE,14.40
Pierre Thomas,RB,NO,MIN,14.10
Donald Brown,RB,LAC,BUF,13.90
Chris Ivory,RB,NYJ,CHI,13.60
Matt Forte,RB,CHI,NYJ,13.60
Roy Helu,RB,WAS,PHI,12.60
Terrance West,RB,CLE,BAL,12.10
Isaiah Crowell,RB,CLE,BAL,11.50
Steven Jackson,RB,ATL,TB,11.40
Trent Richardson,RB,IND,JAX,11.00
Andre Ellington,RB,ARI,SF,10.50
Justin Forsett,RB,BAL,CLE,10.50
Darren McFadden,RB,OAK,NE,10.50
Matt Asiata,RB,MIN,NO,10.10
Antone Smith,RB,ATL,TB,10.00
Jeremy Hill,RB,CIN,TEN,9.90
Alfred Blue,RB,HOU,NYG,9.80
Shonn Greene,RB,TEN,CIN,9.30
CJ Spiller,RB,BUF,LAC,9.20
Carlos Hyde,RB,SF,ARI,9.10
Toby Gerhart,RB,JAX,IND,8.30
Bishop Sankey,RB,TEN,CIN,8.00
Jonathan Stewart,RB,CAR,PIT,8.00
Cyrus Gray,RB,KC,MIA,7.80
Alfred Morris,RB,WAS,PHI,7.70
Shane Vereen,RB,NE,OAK,7.70
Darrel Young,FB,WAS,PHI,7.50
Stevan Ridley,RB,NE,OAK,7.10
Darren Sproles,RB,PHI,WAS,7.00
Khiry Robinson,RB,NO,MIN,6.90
Patrick DiMarco,FB,ATL,TB,6.50
Chris Polk,RB,PHI,WAS,6.00
Marcel Reece,FB,OAK,NE,5.60
Montee Ball,RB,DEN,SEA,5.40
Mike Tolbert,FB,CAR,PIT,5.40
Shaun Suisham,K,PIT,CAR,0.00
Chandler Catanzaro,K,ARI,SF,0.00
Nick Folk,K,NYJ,CHI,0.00
Josh Brown,K,NYG,HOU,0.00
Justin Tucker,K,BAL,CLE,0.00
Dan Bailey,K,DAL,LAR,0.00
Kai Forbath,K,WAS,PHI,0.00
Stephen Gostkowski,K,NE,OAK,0.00
Blair Walsh,K,MIN,NO,0.00
Caleb Sturgis,K,MIA,KC,0.00
Sebastian Janikowski,K,OAK,NE,0.00
Robbie Gould,K,CHI,NYJ,0.00
Nick Novak,K,LAC,BUF,0.00
Matt Bryant,K,ATL,TB,0.00
Steven Hauschka,K,SEA,DEN,0.00
Graham Gano,K,CAR,PIT,0.00
Greg Zuerlein,K,LAR,DAL,0.00
Mike Nugent,K,CIN,TEN,0.00
Josh Scobee,K,JAX,IND,0.00
Nate Freese,K,DET,GB,0.00
Randy Bullock,K,HOU,NYG,0.00
Cairo Santos,K,KC,MIA,0.00
Dan Carpenter,K,BUF,LAC,0.00
Brandon McManus,K,DEN,SEA,0.00
Billy Cundiff,K,CLE,BAL,0.00
Phil Dawson,K,SF,ARI,0.00
Shayne Graham,K,NO,MIN,0.00
Patrick Murray,K,TB,ATL,0.00
Mason Crosby,K,GB,DET,0.00
Ryan Succop,K,TEN,CIN,0.00
Jordan Gay,K,BUF,LAC,0.00
Chicago Bears,DST,CHI,NYJ,16.00
Detroit Lions,DST,DET,GB,16.00
Pittsburgh Steelers,DST,PIT,CAR,14.00
New York Giants,DST,NYG,HOU,13.00
Green Bay Packers,DST,GB,DET,12.00
Cincinnati Bengals,DST,CIN,TEN,12.00
Dallas Cowboys,DST,DAL,LAR,12.00
Tampa Bay Buccaneers,DST,TB,ATL,11.00
Miami Dolphins,DST,MIA,KC,10.00
Los Angeles Rams,DST,LAR,DAL,9.00
Los Angeles Chargers,DST,LAC,BUF,9.00
Kansas City Chiefs,DST,KC,MIA,8.00
Denver Broncos,DST,DEN,SEA,7.00
Philadelphia Eagles,DST,PHI,WAS,7.00
New England Patriots,DST,NE,OAK,6.00
New York Jets,DST,NYJ,CHI,6.00
New Orleans Saints,DST,NO,MIN,6.00
Seattle Seahawks,DST,SEA,DEN,6.00
Minnesota Vikings,DST,MIN,NO,4.00
Arizona Cardinals,DST,ARI,SF,4.00
Oakland Raiders,DST,OAK,NE,3.00
Baltimore Ravens,DST,BAL,CLE,3.00
Buffalo Bills,DST,BUF,LAC,2.00
Houston Texans,DST,HOU,NYG,2.00
Cleveland Browns,DST,CLE,BAL,2.00
San Francisco 49ers,DST,SF,ARI,2.00
Tennessee Titans,DST,TEN,CIN,1.00
Carolina Panthers,DST,CAR,PIT,0.00
Washington Redskins,DST,WAS,PHI,-2.00
Jacksonville Jaguars,DST,JAX,IND,-2.00
