,Player,Position,Team,Opponent,Points,PlayerID
34,Luke McCown,QB,NO,ATL,0.0,00-0022864
35,Matt Schaub,QB,OAK,BUF,0.0,00-0022787
36,Joe Webb,QB,CAR,CLE,0.0,00-0027796
37,Matt Flynn,QB,GB,TB,-0.3,00-0026349
38,Rueben Randle,WR,NYG,LAR,28.2,00-0029262
39,Randall Cobb,WR,GB,TB,27.1,00-0028002
40,Eddie Royal,WR,LAC,SF,25.4,00-0026182
41,Emmanuel Sanders,WR,DEN,CIN,25.0,00-0027685
42,Torrey Smith,WR,BAL,HOU,22.9,00-0027996
43,Mike Wallace,WR,MIA,MIN,22.8,00-0026901
44,Riley Cooper,WR,PHI,WAS,22.3,00-0027758
45,Kenny Britt,WR,LA,NYG,22.3,00-0027006
46,Demaryius Thomas,WR,DEN,CIN,21.5,00-0027874
47,Doug Baldwin,WR,SEA,ARI,21.3,00-0028434
48,Julio Jones,WR,ATL,NO,20.7,00-0027944
49,Antonio Brown,WR,PIT,KC,20.2,00-0027793
50,DeSean Jackson,WR,WAS,PHI,19.6,00-0026189
51,Calvin Johnson,WR,DET,CHI,19.3,00-0025389
52,Terrance Williams,WR,DAL,IND,19.2,00-0030542
53,Alshon Jeffery,WR,CHI,DET,19.2,00-0029137
54,Dez Bryant,WR,DAL,IND,18.3,00-0027902
55,Robert Woods,WR,BUF,OAK,18.2,00-0030431
56,Sammy Watkins,WR,BUF,OAK,16.5,00-0031325
57,Hakeem Nicks,WR,IND,DAL,16.2,00-0027005
58,Jarius Wright,WR,MIN,MIA,15.5,00-0029572
59,Bruce Ellington,WR,SF,LAC,15.0,00-0031326
60,Malcom Floyd,WR,LAC,SF,15.0,00-0022414
61,Dontrelle Inman,WR,LAC,SF,14.9,00-0028411
62,Greg Jennings,WR,MIN,MIA,14.6,00-0024267
63,Danny Amendola,WR,NE,NYJ,14.3,00-0026035
64,Kenbrell Thompkins,WR,OAK,BUF,14.0,00-0030000
65,Marques Colston,WR,NO,ATL,14.0,00-0024466
66,Albert Wilson,WR,KC,PIT,13.7,00-0030669
67,Marquess Wilson,WR,CHI,DET,13.6,00-0030047
68,Brandon LaFell,WR,NE,NYJ,13.4,00-0027681
69,Anquan Boldin,WR,SF,LAC,13.1,00-0022084
70,Kenny Stills,WR,NO,ATL,12.8,00-0030085
71,Andre Johnson,WR,HOU,BAL,12.5,00-0022044
72,Chris Givens,WR,LA,NYG,11.7,
73,Dwayne Bowe,WR,KC,PIT,11.7,00-0025410
74,Roddy White,WR,ATL,NO,11.5,00-0023462
75,Kendall Wright,WR,TEN,JAX,11.3,00-0029708
76,Golden Tate,WR,DET,CHI,11.2,00-0027891
77,Cole Beasley,WR,DAL,IND,10.9,00-0029000
78,Marqise Lee,WR,JAX,TEN,10.5,00-0031431
79,Andre Holmes,WR,OAK,BUF,10.3,00-0028263
80,Jeremy Maclin,WR,PHI,WAS,10.2,00-0026995
81,Paul Richardson,WR,SEA,ARI,10.2,00-0031257
82,Pierre Garcon,WR,WAS,PHI,10.1,00-0026345
83,De'Anthony Thomas,WR,KC,PIT,10.1,00-0031060
84,Jarvis Landry,WR,MIA,MIN,10.1,00-0031382
85,Steve Smith,WR,BAL,HOU,9.9,
86,Antonio Gates,TE,LAC,SF,28.2,00-0021547
87,Jason Witten,TE,DAL,IND,22.0,00-0022127
88,Jermaine Gresham,TE,CIN,DEN,21.2,00-0027873
89,Charles Clay,TE,MIA,MIN,20.4,00-0028112
90,Jordan Cameron,TE,CLE,CAR,17.8,00-0028040
91,Jimmy Graham,TE,NO,ATL,16.3,00-0027696
92,Rob Gronkowski,TE,NE,NYJ,15.1,00-0027656
93,Heath Miller,TE,PIT,KC,13.8,00-0023465
94,Scott Chandler,TE,BUF,OAK,13.7,00-0025516
95,Jeff Cumberland,TE,NYJ,NE,13.3,00-0027321
96,Dion Sims,TE,MIA,MIN,12.5,00-0030422
97,Lance Kendricks,TE,LA,NYG,11.5,00-0027985
98,Delanie Walker,TE,TEN,JAX,9.4,00-0024389
99,CJ Fiedorowicz,TE,HOU,BAL,9.2,00-0031302
100,Jared Cook,TE,LA,NYG,9.1,00-0027061
101,Marcedes Lewis,TE,JAX,TEN,8.6,00-0024243
102,Larry Donnell,TE,NYG,LAR,8.2,00-0028838
103,Coby Fleener,TE,IND,DAL,7.6,00-0029697
104,Travis Kelce,TE,KC,PIT,7.1,00-0030506
105,Rhett Ellison,TE,MIN,MIA,6.7,00-0029587
106,Ed Dickson,TE,CAR,CLE,6.4,00-0027675
107,Levine Toilolo,TE,ATL,NO,5.7,00-0030443
108,Ryan Griffin,TE,HOU,BAL,5.5,00-0030108
109,Julius Thomas,TE,DEN,CIN,5.3,00-0028067
110,Darren Fells,TE,ARI,SEA,4.6,00-0029738
111,Jack Doyle,TE,IND,DAL,4.3,00-0030181
112,Daniel Fells,TE,NYG,LAR,4.0,00-0023752
113,Andrew Quarless,TE,GB,TB,3.7,00-0027753
114,MarQueis Gray,TE,BUF,OAK,3.5,00-0029878
115,John Carlson,TE,ARI,SEA,3.5,00-0026178
116,Richard Rodgers,TE,GB,TB,3.3,00-0031384
117,Chase Ford,TE,MIN,MIA,3.2,00-0029432
118,Greg Olsen,TE,CAR,CLE,3.1,00-0025418
119,Cooper Helfet,TE,SEA,ARI,2.9,00-0029534
120,Luke Stocker,TE,TB,GB,2.8,00-0028042
121,Brent Celek,TE,PHI,WAS,2.5,00-0025549
122,Jordan Reed,TE,WAS,PHI,2.5,00-0030472
123,Chase Coffman,TE,TEN,JAX,2.4,00-0027069
124,Rob Housler,TE,ARI,SEA,2.3,00-0028007
125,Tim Wright,TE,NE,NYJ,2.2,
126,Crockett Gillmore,TE,BAL,HOU,1.9,00-0030992
127,Jacob Tamme,TE,DEN,CIN,1.8,00-0026267
128,Owen Daniels,TE,BAL,HOU,1.7,00-0024313
129,Logan Paulsen,TE,WAS,PHI,1.6,00-0027215
130,Zach Sudfeld,TE,NYJ,NE,1.6,00-0029999
131,Mychal Rivera,TE,OAK,BUF,1.5,00-0030514
132,Jim Dray,TE,CLE,CAR,1.4,00-0027825
133,Benjamin Watson,TE,NO,ATL,1.2,00-0022943
134,Lamar Miller,RB,MIA,MIN,26.0,00-0029615
135,Frank Gore,RB,SF,LAC,24.8,00-0023500
136,Matt Asiata,RB,MIN,MIA,24.7,00-0028198
137,Jonathan Stewart,RB,CAR,CLE,23.9,00-0026153
138,Jeremy Hill,RB,CIN,DEN,22.7,00-0031301
139,Reggie Bush,RB,DET,CHI,21.8,00-0024217
140,Matt Forte,RB,CHI,DET,21.5,00-0026184
141,LeSean McCoy,RB,PHI,WAS,20.6,00-0027029
142,Leon Washington,RB,TEN,JAX,20.3,00-0024332
143,Fred Jackson,RB,BUF,OAK,19.3,00-0024204
144,Giovani Bernard,RB,CIN,DEN,19.1,00-0030456
145,Damien Williams,RB,MIA,MIN,18.8,00-0030874
146,Eddie Lacy,RB,GB,TB,17.4,00-0030485
147,Devonta Freeman,RB,ATL,NO,17.4,00-0031285
148,Arian Foster,RB,HOU,BAL,17.1,00-0026796
149,Joique Bell,RB,DET,CHI,16.7,00-0027218
150,Jordan Todman,RB,JAX,TEN,15.6,00-0028121
151,Tre Mason,RB,LA,NYG,15.3,00-0031391
152,Mark Ingram,RB,NO,ATL,14.5,00-0027966
153,Alfred Morris,RB,WAS,PHI,14.3,00-0029141
154,Le'Veon Bell,RB,PIT,KC,14.2,00-0030496
155,Andre Williams,RB,NYG,LAR,14.0,00-0031055
156,Latavius Murray,RB,OAK,BUF,13.8,00-0030513
157,Darrel Young,FB,WAS,PHI,13.5,00-0026852
158,Toby Gerhart,RB,JAX,TEN,13.0,00-0027888
159,Darren Sproles,RB,PHI,WAS,12.7,00-0023564
160,Zurlon Tipton,RB,IND,DAL,12.0,00-0030855
161,DeMarco Murray,RB,DAL,IND,11.8,00-0028009
162,Orleans Darkwa,RB,NYG,LAR,11.8,00-0030860
163,Jamaal Charles,RB,KC,PIT,11.7,00-0026213
164,Branden Oliver,RB,LAC,SF,11.1,00-0031277
165,Justin Forsett,RB,BAL,HOU,7.2,00-0026373
166,Jamize Olawale,FB,OAK,BUF,7.1,00-0029492
167,Dan Herron,RB,IND,DAL,7.0,00-0029588
168,Jonas Gray,RB,NE,NYJ,6.5,00-0029104
169,James Starks,RB,GB,TB,6.5,00-0027791
170,Darren McFadden,RB,OAK,BUF,6.4,00-0026144
171,Stepfan Taylor,RB,ARI,SEA,6.4,00-0030282
172,Bishop Sankey,RB,TEN,JAX,6.3,00-0031413
173,Shane Vereen,RB,NE,NYJ,6.0,00-0027994
174,Charles Sims,RB,TB,GB,5.9,00-0031390
175,Isaiah Crowell,RB,CLE,CAR,5.5,00-0030656
176,Bilal Powell,RB,NYJ,NE,5.4,00-0028064
177,Chris Ivory,RB,NYJ,NE,5.3,00-0027531
178,Ronnie Brown,RB,LAC,SF,5.2,00-0023437
179,Joe Banyard,RB,MIN,MIA,5.2,00-0029048
180,Fitzgerald Toussaint,RB,BAL,HOU,5.1,00-0031332
181,CJ Spiller,RB,BUF,OAK,5.0,
182,Sebastian Janikowski,K,OAK,BUF,0.0,00-0019646
183,Mike Nugent,K,CIN,DEN,0.0,00-0023482
184,Cairo Santos,K,KC,PIT,0.0,00-0031203
185,Matt Bryant,K,ATL,NO,0.0,00-0020578
186,Greg Zuerlein,K,LA,NYG,0.0,00-0029621
187,Nick Folk,K,NYJ,NE,0.0,00-0025565
188,Blair Walsh,K,MIN,MIA,0.0,00-0029576
189,Kai Forbath,K,WAS,PHI,0.0,00-0028787
190,Nick Novak,K,LAC,SF,0.0,00-0023096
191,Shaun Suisham,K,PIT,KC,0.0,00-0023001
192,Mason Crosby,K,GB,TB,0.0,00-0025580
193,Matt Prater,K,DET,CHI,0.0,00-0023853
194,Dan Carpenter,K,BUF,OAK,0.0,00-0026003
195,Garrett Hartley,K,CLE,CAR,0.0,00-0025824
196,Ryan Succop,K,TEN,JAX,0.0,00-0026968
197,Chandler Catanzaro,K,ARI,SEA,0.0,00-0030896
198,Cody Parkey,K,PHI,WAS,0.0,00-0030850
199,Dan Bailey,K,DAL,IND,0.0,00-0028660
200,Caleb Sturgis,K,MIA,MIN,0.0,00-0030390
201,Graham Gano,K,CAR,CLE,0.0,00-0026858
202,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
203,Phil Dawson,K,SF,LAC,0.0,00-0004091
204,Steven Hauschka,K,SEA,ARI,0.0,
205,Connor Barth,K,DEN,CIN,0.0,00-0026138
206,Patrick Murray,K,TB,GB,0.0,00-0030626
207,Josh Scobee,K,JAX,TEN,0.0,00-0022874
208,Jay Feely,K,CHI,DET,0.0,00-0019770
209,Shayne Graham,K,NO,ATL,0.0,00-0019536
210,Adam Vinatieri,K,IND,DAL,0.0,00-0016919
211,Justin Tucker,K,BAL,HOU,0.0,00-0029597
212,Jordan Gay,K,BUF,OAK,0.0,00-0030410
213,Brandon McManus,K,DEN,CIN,0.0,00-0029822
214,Cincinnati Bengals,DST,CIN,DEN,16.0,
215,San Francisco 49ers,DST,SF,LAC,13.0,
216,Seattle Seahawks,DST,SEA,ARI,13.0,
217,Los Angeles Chargers,DST,LAC,SF,13.0,
218,Chicago Bears,DST,CHI,DET,13.0,
219,Dallas Cowboys,DST,DAL,IND,12.0,
220,Pittsburgh Steelers,DST,PIT,KC,12.0,
221,Houston Texans,DST,HOU,BAL,12.0,
222,Carolina Panthers,DST,CAR,CLE,9.0,
223,Denver Broncos,DST,DEN,CIN,9.0,
224,New York Giants,DST,NYG,LAR,8.0,
225,Jacksonville Jaguars,DST,JAX,TEN,8.0,
226,New York Jets,DST,NYJ,NE,7.0,
227,Washington Redskins,DST,WAS,PHI,7.0,
228,New England Patriots,DST,NE,NYJ,7.0,
229,Oakland Raiders,DST,OAK,BUF,6.0,
230,Philadelphia Eagles,DST,PHI,WAS,6.0,
231,Cleveland Browns,DST,CLE,CAR,6.0,
232,Miami Dolphins,DST,MIA,MIN,6.0,
233,Detroit Lions,DST,DET,CHI,5.0,
234,Tennessee Titans,DST,TEN,JAX,4.0,
235,Tampa Bay Buccaneers,DST,TB,GB,4.0,
236,Baltimore Ravens,DST,BAL,HOU,2.0,
237,Kansas City Chiefs,DST,KC,PIT,2.0,
238,Minnesota Vikings,DST,MIN,MIA,1.0,
239,Buffalo Bills,DST,BUF,OAK,1.0,
240,New Orleans Saints,DST,NO,ATL,0.0,
241,Indianapolis Colts,DST,IND,DAL,-1.0,
242,Los Angeles Rams,DST,LA,NYG,-1.0,
243,Arizona Cardinals,DST,ARI,SEA,-3.0,
