Player,Position,Team,Opponent,Points
Josh Scobee,K,JAX,HOU,0.00
Jay Feely,K,ARI,ATL,0.00
Shayne Graham,K,HOU,JAX,0.00
Matt Bryant,K,ATL,ARI,0.00
David Akers,K,SF,CHI,0.00
Matt Prater,K,DEN,LAC,0.00
Stephen Gostkowski,K,NE,IND,0.00
Dan Bailey,K,DAL,CLE,0.00
Phil Dawson,K,CLE,DAL,0.00
Connor Barth,K,TB,CAR,0.00
Garrett Hartley,K,NO,OAK,0.00
Jason Hanson,K,DET,GB,0.00
Kai Forbath,K,WAS,PHI,0.00
Justin Tucker,K,BAL,PIT,0.00
Alex Henery,K,PHI,WAS,0.00
Mason Crosby,K,GB,DET,0.00
Adam Vinatieri,K,IND,NE,0.00
Ryan Succop,K,KC,CIN,0.00
Sebastian Janikowski,K,OAK,NO,0.00
Mike Nugent,K,CIN,KC,0.00
Shaun Suisham,K,PIT,BAL,0.00
Justin Medlock,K,CAR,TB,0.00
Nick Novak,K,LAC,DEN,0.00
Dan Carpenter,K,MIA,BUF,0.00
Robbie Gould,K,CHI,SF,0.00
Greg Zuerlein,K,LAR,NYJ,0.00
Baltimore Ravens,DST,BAL,PIT,19.00
Washington Redskins,DST,WAS,PHI,17.00
San Francisco 49ers,DST,SF,CHI,16.00
Buffalo Bills,DST,BUF,MIA,16.00
Los Angeles Chargers,DST,LAC,DEN,14.00
Arizona Cardinals,DST,ARI,ATL,14.00
New Orleans Saints,DST,NO,OAK,14.00
Carolina Panthers,DST,CAR,TB,13.00
Cincinnati Bengals,DST,CIN,KC,13.00
Denver Broncos,DST,DEN,LAC,13.00
Atlanta Falcons,DST,ATL,ARI,12.00
New York Jets,DST,NYJ,LAR,11.00
Miami Dolphins,DST,MIA,BUF,10.00
Cleveland Browns,DST,CLE,DAL,9.00
Pittsburgh Steelers,DST,PIT,BAL,6.00
Detroit Lions,DST,DET,GB,6.00
Dallas Cowboys,DST,DAL,CLE,5.00
Tampa Bay Buccaneers,DST,TB,CAR,5.00
Los Angeles Rams,DST,LAR,NYJ,5.00
Jacksonville Jaguars,DST,JAX,HOU,4.00
Kansas City Chiefs,DST,KC,CIN,1.00
Chicago Bears,DST,CHI,SF,1.00
Philadelphia Eagles,DST,PHI,WAS,1.00
Houston Texans,DST,HOU,JAX,0.00
Oakland Raiders,DST,OAK,NO,-1.00
Indianapolis Colts,DST,IND,NE,-4.00
