Player,Position,Team,Opponent,Points
Chris Givens,WR,LAR,TEN,9.50
Dwayne Harris,WR,DAL,MIN,9.30
Steve Smith,WR,CAR,ATL,9.20
DeAndre Hopkins,WR,HOU,IND,8.40
Josh Gordon,WR,CLE,BAL,8.40
Robert Woods,WR,BUF,KC,8.40
Greg Salas,WR,NYJ,NO,7.70
Brian Hartline,WR,MIA,CIN,6.90
Jacoby Jones,WR,BAL,CLE,6.70
Jason Witten,TE,DAL,MIN,27.20
Tony Gonzalez,TE,ATL,CAR,20.10
Greg Olsen,TE,CAR,ATL,16.60
Tim Wright,TE,TB,SEA,15.80
Zach Ertz,TE,PHI,OAK,15.20
Jared Cook,TE,LAR,TEN,12.60
Brent Celek,TE,PHI,OAK,11.70
Kyle Rudolph,TE,MIN,DAL,11.50
Coby Fleener,TE,IND,HOU,11.40
Antonio Gates,TE,LAC,WAS,11.30
Jordan Reed,TE,WAS,LAC,9.50
Garrett Graham,TE,HOU,IND,8.60
Andrew Quarless,TE,GB,CHI,8.40
Heath Miller,TE,PIT,NE,8.30
Zach Miller,TE,SEA,TB,7.90
Mychal Rivera,TE,OAK,PHI,7.60
Martellus Bennett,TE,CHI,GB,7.60
Gary Barnidge,TE,CLE,BAL,7.40
Tom Crabtree,TE,TB,SEA,7.20
Zach Sudfeld,TE,NYJ,NO,6.60
Charles Clay,TE,MIA,CIN,6.50
Jermaine Gresham,TE,CIN,MIA,6.30
John Carlson,TE,MIN,DAL,6.30
Scott Chandler,TE,BUF,KC,5.60
Tyler Eifert,TE,CIN,MIA,4.40
Lance Kendricks,TE,LAR,TEN,4.30
Logan Paulsen,TE,WAS,LAC,3.90
Delanie Walker,TE,TEN,LAR,3.30
James Hanna,TE,DAL,MIN,3.10
Anthony Fasano,TE,KC,BUF,3.00
Michael Hoomanawanui,TE,NE,PIT,2.70
Dallas Clark,TE,BAL,CLE,2.40
Michael Egnew,TE,MIA,CIN,2.30
Ladarius Green,TE,LAC,WAS,2.00
Niles Paul,TE,WAS,LAC,1.60
Jordan Cameron,TE,CLE,BAL,1.40
Ed Dickson,TE,BAL,CLE,1.30
MarQueis Gray,TE,CLE,BAL,0.10
Michael Palmer,TE,PIT,NE,0.00
Brandon Bostick,TE,GB,CHI,0.00
Gavin Escobar,TE,DAL,MIN,0.00
Ben Hartsock,TE,CAR,ATL,0.00
Ryan Griffin,TE,HOU,IND,0.00
Ryan Taylor,TE,GB,CHI,0.00
Mike McNeill,TE,LAR,TEN,0.00
Nick Kasa,TE,OAK,PHI,0.00
Lee Smith,TE,BUF,KC,0.00
Chris Gragg,TE,BUF,KC,0.00
Rashad Jennings,RB,OAK,PHI,33.60
Matt Forte,RB,CHI,GB,31.90
Adrian Peterson,RB,MIN,DAL,29.70
Stevan Ridley,RB,NE,PIT,29.40
Giovani Bernard,RB,CIN,MIA,26.40
Mike James,RB,TB,SEA,25.68
Eddie Lacy,RB,GB,CHI,24.00
Chris Ivory,RB,NYJ,NO,22.90
Alfred Morris,RB,WAS,LAC,21.10
Marshawn Lynch,RB,SEA,TB,21.10
CJ Spiller,RB,BUF,KC,20.50
Darrel Young,FB,WAS,LAC,19.20
Lamar Miller,RB,MIA,CIN,18.90
Danny Woodhead,RB,LAC,WAS,18.80
LeSean McCoy,RB,PHI,OAK,18.00
Le'Veon Bell,RB,PIT,NE,17.90
Pierre Thomas,RB,NO,NYJ,16.00
Jamaal Charles,RB,KC,BUF,15.60
Shonn Greene,RB,TEN,LAR,13.60
Mike Tolbert,FB,CAR,ATL,12.70
DeMarco Murray,RB,DAL,MIN,11.00
Fred Jackson,RB,BUF,KC,10.90
Brian Leonard,RB,TB,SEA,10.80
LeGarrette Blount,RB,NE,PIT,10.70
Steven Jackson,RB,ATL,CAR,10.60
James Starks,RB,GB,CHI,10.00
Jonathan Stewart,RB,CAR,ATL,9.50
Jacquizz Rodgers,RB,ATL,CAR,9.40
Ben Tate,RB,HOU,IND,8.90
Chris Ogbonnaya,RB,CLE,BAL,8.90
DeAngelo Williams,RB,CAR,ATL,7.40
Trent Richardson,RB,IND,HOU,7.30
BenJarvus Green-Ellis,RB,CIN,MIA,7.20
Bryce Brown,RB,PHI,OAK,7.00
Ray Rice,RB,BAL,CLE,6.80
Jonathan Dwyer,RB,PIT,NE,6.30
Jeremy Stewart,RB,OAK,PHI,6.20
Fozzy Whittaker,RB,CLE,BAL,5.40
Daniel Thomas,RB,MIA,CIN,5.20
Michael Bush,RB,CHI,GB,5.00
Donald Brown,RB,IND,HOU,4.90
Erik Lorig,FB,TB,SEA,4.40
Marcel Reece,FB,OAK,PHI,4.20
Lance Dunbar,RB,DAL,MIN,4.10
Roy Helu,RB,WAS,LAC,3.90
Robert Turbin,RB,SEA,TB,3.70
Brandon Bolden,RB,NE,PIT,3.60
Dennis Johnson,RB,HOU,IND,3.60
Graham Gano,K,CAR,ATL,0.00
Ryan Succop,K,KC,BUF,0.00
Garrett Hartley,K,NO,NYJ,0.00
Sebastian Janikowski,K,OAK,PHI,0.00
Mike Nugent,K,CIN,MIA,0.00
Dan Bailey,K,DAL,MIN,0.00
Steven Hauschka,K,SEA,TB,0.00
Robbie Gould,K,CHI,GB,0.00
Mason Crosby,K,GB,CHI,0.00
Caleb Sturgis,K,MIA,CIN,0.00
Adam Vinatieri,K,IND,HOU,0.00
Shaun Suisham,K,PIT,NE,0.00
Dan Carpenter,K,BUF,KC,0.00
Alex Henery,K,PHI,OAK,0.00
Rian Lindell,K,TB,SEA,0.00
Justin Tucker,K,BAL,CLE,0.00
Randy Bullock,K,HOU,IND,0.00
Kai Forbath,K,WAS,LAC,0.00
Billy Cundiff,K,CLE,BAL,0.00
Nick Novak,K,LAC,WAS,0.00
Blair Walsh,K,MIN,DAL,0.00
Rob Bironas,K,TEN,LAR,0.00
Matt Bryant,K,ATL,CAR,0.00
Greg Zuerlein,K,LAR,TEN,0.00
Thomas Howard,K,ATL,CAR,0.00
Carolina Panthers,DST,CAR,ATL,21.00
Dallas Cowboys,DST,DAL,MIN,12.00
Los Angeles Chargers,DST,LAC,WAS,11.00
Cleveland Browns,DST,CLE,BAL,10.00
New England Patriots,DST,NE,PIT,10.00
Chicago Bears,DST,CHI,GB,8.00
Philadelphia Eagles,DST,PHI,OAK,8.00
New York Jets,DST,NYJ,NO,7.00
Los Angeles Rams,DST,LAR,TEN,7.00
Washington Redskins,DST,WAS,LAC,6.00
Buffalo Bills,DST,BUF,KC,6.00
Tampa Bay Buccaneers,DST,TB,SEA,6.00
Tennessee Titans,DST,TEN,LAR,6.00
Cincinnati Bengals,DST,CIN,MIA,6.00
Houston Texans,DST,HOU,IND,6.00
Minnesota Vikings,DST,MIN,DAL,5.00
Atlanta Falcons,DST,ATL,CAR,4.00
Baltimore Ravens,DST,BAL,CLE,4.00
Seattle Seahawks,DST,SEA,TB,3.00
Green Bay Packers,DST,GB,CHI,3.00
New Orleans Saints,DST,NO,NYJ,2.00
Pittsburgh Steelers,DST,PIT,NE,1.00
Indianapolis Colts,DST,IND,HOU,1.00
Oakland Raiders,DST,OAK,PHI,-3.00
