Player,Position,Team,Opponent,Points
Jim Dray,TE,ARI,HOU,1.90
Michael Palmer,TE,PIT,BUF,1.80
Andrew Quarless,TE,GB,PHI,1.80
James Casey,TE,PHI,GB,1.80
Brent Celek,TE,PHI,GB,1.70
Michael Egnew,TE,MIA,TB,1.70
Craig Stevens,TE,TEN,JAX,1.60
Heath Miller,TE,PIT,BUF,1.60
Benjamin Watson,TE,NO,DAL,1.50
Virgil Green,TE,DEN,LAC,1.40
Ryan Taylor,TE,GB,PHI,1.40
Alex Smith,TE,CIN,BAL,1.30
Vernon Davis,TE,SF,CAR,1.20
Chase Ford,TE,MIN,WAS,1.20
Bear Pascoe,TE,NYG,OAK,0.00
Mark Ingram,RB,NO,DAL,27.00
Darren Sproles,RB,NO,DAL,26.80
Giovani Bernard,RB,CIN,BAL,23.50
Andre Brown,RB,NYG,OAK,21.90
Adrian Peterson,RB,MIN,WAS,21.70
LeSean McCoy,RB,PHI,GB,20.10
Knowshon Moreno,RB,DEN,LAC,19.40
Le'Veon Bell,RB,PIT,BUF,18.60
Maurice Jones-Drew,RB,JAX,TEN,17.40
Donald Brown,RB,IND,LAR,17.30
Reggie Bush,RB,DET,CHI,17.30
Alfred Morris,RB,WAS,MIN,16.90
DeMarco Murray,RB,DAL,NO,16.50
Zac Stacy,RB,LAR,IND,14.80
Danny Woodhead,RB,LAC,DEN,14.40
Ryan Mathews,RB,LAC,DEN,13.10
Rashad Jennings,RB,OAK,NYG,12.70
Bobby Rainey,RB,TB,MIA,12.60
Frank Gore,RB,SF,CAR,12.30
Ray Rice,RB,BAL,CIN,11.60
Chris Johnson,RB,TEN,JAX,11.30
Jacquizz Rodgers,RB,ATL,SEA,10.90
DeAngelo Williams,RB,CAR,SF,10.60
Eddie Lacy,RB,GB,PHI,10.40
Benjamin Cunningham,RB,LAR,IND,10.00
Ben Tate,RB,HOU,ARI,9.40
Andre Ellington,RB,ARI,HOU,9.30
Brian Leonard,RB,TB,MIA,9.30
Fred Jackson,RB,BUF,PIT,9.20
Matt Forte,RB,CHI,DET,8.90
Jordan Todman,RB,JAX,TEN,8.30
Dan Herron,RB,IND,LAR,6.70
Trent Richardson,RB,IND,LAR,6.50
CJ Spiller,RB,BUF,PIT,6.40
Bernard Pierce,RB,BAL,CIN,6.30
Shonn Greene,RB,TEN,JAX,6.20
Jason Snelling,RB,ATL,SEA,6.20
Roy Helu,RB,WAS,MIN,6.10
Marcel Reece,FB,OAK,NYG,6.00
Stanley Havili,FB,IND,LAR,5.60
Jonathan Dwyer,RB,PIT,BUF,5.10
Rashard Mendenhall,RB,ARI,HOU,5.10
Steven Jackson,RB,ATL,SEA,5.00
Mike Tolbert,FB,CAR,SF,4.30
Joique Bell,RB,DET,CHI,4.10
Jonathan Stewart,RB,CAR,SF,4.10
Mike James,RB,TB,MIA,4.10
BenJarvus Green-Ellis,RB,CIN,BAL,3.60
Phil Dawson,K,SF,CAR,0.00
Blair Walsh,K,MIN,WAS,0.00
Alex Henery,K,PHI,GB,0.00
Rob Bironas,K,TEN,JAX,0.00
Josh Scobee,K,JAX,TEN,0.00
Kai Forbath,K,WAS,MIN,0.00
Jay Feely,K,ARI,HOU,0.00
Nick Novak,K,LAC,DEN,0.00
Justin Tucker,K,BAL,CIN,0.00
Rian Lindell,K,TB,MIA,0.00
Sebastian Janikowski,K,OAK,NYG,0.00
Greg Zuerlein,K,LAR,IND,0.00
Caleb Sturgis,K,MIA,TB,0.00
Garrett Hartley,K,NO,DAL,0.00
Mason Crosby,K,GB,PHI,0.00
Robbie Gould,K,CHI,DET,0.00
Randy Bullock,K,HOU,ARI,0.00
Josh Brown,K,NYG,OAK,0.00
Matt Bryant,K,ATL,SEA,0.00
Graham Gano,K,CAR,SF,0.00
Mike Nugent,K,CIN,BAL,0.00
Dan Bailey,K,DAL,NO,0.00
Matt Prater,K,DEN,LAC,0.00
Dan Carpenter,K,BUF,PIT,0.00
David Akers,K,DET,CHI,0.00
New York Giants,DST,NYG,OAK,17.00
Oakland Raiders,DST,OAK,NYG,15.00
Carolina Panthers,DST,CAR,SF,14.00
Arizona Cardinals,DST,ARI,HOU,13.00
Baltimore Ravens,DST,BAL,CIN,12.00
Cincinnati Bengals,DST,CIN,BAL,12.00
San Francisco 49ers,DST,SF,CAR,11.00
Philadelphia Eagles,DST,PHI,GB,9.00
Pittsburgh Steelers,DST,PIT,BUF,9.00
Seattle Seahawks,DST,SEA,ATL,8.00
Houston Texans,DST,HOU,ARI,7.00
Tampa Bay Buccaneers,DST,TB,MIA,7.00
Green Bay Packers,DST,GB,PHI,7.00
Tennessee Titans,DST,TEN,JAX,7.00
Buffalo Bills,DST,BUF,PIT,6.00
Denver Broncos,DST,DEN,LAC,5.00
Detroit Lions,DST,DET,CHI,5.00
Miami Dolphins,DST,MIA,TB,5.00
New Orleans Saints,DST,NO,DAL,4.00
Minnesota Vikings,DST,MIN,WAS,4.00
Indianapolis Colts,DST,IND,LAR,3.00
Los Angeles Chargers,DST,LAC,DEN,3.00
Chicago Bears,DST,CHI,DET,2.00
Washington Redskins,DST,WAS,MIN,2.00
Atlanta Falcons,DST,ATL,SEA,0.00
Dallas Cowboys,DST,DAL,NO,-1.00
