,Player,Position,Team,Opponent,Points,PlayerID
92,Taylor Thompson,TE,TEN,JAX,7.9,00-0029590
93,Ryan Griffin,TE,HOU,ARI,7.2,00-0030108
94,Dallas Clark,TE,BAL,CIN,7.1,00-0022165
95,Marcedes Lewis,TE,JAX,TEN,6.9,00-0024243
96,Martellus Bennett,TE,CHI,DET,6.9,00-0026201
97,Charles Clay,TE,MIA,TB,6.1,00-0028112
98,Tony Gonzalez,TE,ATL,SEA,5.9,00-0006101
99,Ed Dickson,TE,BAL,CIN,5.8,00-0027675
100,Scott Chandler,TE,BUF,PIT,5.1,00-0025516
101,Jason Witten,TE,DAL,NO,4.7,00-0022127
102,Mychal Rivera,TE,OAK,NYG,4.2,00-0030514
103,James Hanna,TE,DAL,NO,4.1,00-0029634
104,Garrett Graham,TE,HOU,ARI,3.8,00-0027718
105,Ladarius Green,TE,LAC,DEN,3.5,00-0029275
106,Joseph Fauria,TE,DET,CHI,3.5,00-0029883
107,Tim Wright,TE,TB,MIA,2.9,
108,Luke Willson,TE,SEA,ATL,2.9,00-0030089
109,Jared Cook,TE,LA,IND,2.7,00-0027061
110,Jake Ballard,TE,ARI,HOU,2.5,00-0027259
111,Cory Harkey,TE,LA,IND,2.4,00-0028958
112,Greg Olsen,TE,CAR,SF,2.4,00-0025418
113,Clay Harbor,TE,JAX,TEN,2.3,00-0027725
114,Jim Dray,TE,ARI,HOU,1.9,00-0027825
115,Michael Palmer,TE,PIT,BUF,1.8,00-0027202
116,Andrew Quarless,TE,GB,PHI,1.8,00-0027753
117,James Casey,TE,PHI,GB,1.8,00-0027109
118,Brent Celek,TE,PHI,GB,1.7,00-0025549
119,Michael Egnew,TE,MIA,TB,1.7,00-0029694
120,Craig Stevens,TE,TEN,JAX,1.6,00-0026225
121,Heath Miller,TE,PIT,BUF,1.6,00-0023465
122,Benjamin Watson,TE,NO,DAL,1.5,00-0022943
123,Virgil Green,TE,DEN,LAC,1.4,00-0028142
124,Ryan Taylor,TE,GB,PHI,1.4,
125,Alex Smith,TE,CIN,BAL,1.3,
126,Vernon Davis,TE,SF,CAR,1.2,00-0024221
127,Chase Ford,TE,MIN,WAS,1.2,00-0029432
128,Bear Pascoe,TE,NYG,OAK,0.0,00-0026931
129,Mark Ingram,RB,NO,DAL,27.0,00-0027966
130,Darren Sproles,RB,NO,DAL,26.8,00-0023564
131,Giovani Bernard,RB,CIN,BAL,23.5,00-0030456
132,Andre Brown,RB,NYG,OAK,21.9,00-0027094
133,Adrian Peterson,RB,MIN,WAS,21.7,00-0025394
134,LeSean McCoy,RB,PHI,GB,20.1,00-0027029
135,Knowshon Moreno,RB,DEN,LAC,19.4,00-0026988
136,Le'Veon Bell,RB,PIT,BUF,18.6,00-0030496
137,Maurice Jones-Drew,RB,JAX,TEN,17.4,00-0024275
138,Donald Brown,RB,IND,LAR,17.3,00-0027003
139,Reggie Bush,RB,DET,CHI,17.3,00-0024217
140,Alfred Morris,RB,WAS,MIN,16.9,00-0029141
141,DeMarco Murray,RB,DAL,NO,16.5,00-0028009
142,Zac Stacy,RB,LA,IND,14.8,00-0030536
143,Danny Woodhead,RB,LAC,DEN,14.4,00-0026019
144,Ryan Mathews,RB,LAC,DEN,13.1,00-0027864
145,Rashad Jennings,RB,OAK,NYG,12.7,00-0027155
146,Bobby Rainey,RB,TB,MIA,12.6,00-0029384
147,Frank Gore,RB,SF,CAR,12.3,00-0023500
148,Ray Rice,RB,BAL,CIN,11.6,00-0026195
149,Chris Johnson,RB,TEN,JAX,11.3,
150,Jacquizz Rodgers,RB,ATL,SEA,10.9,00-0028083
151,DeAngelo Williams,RB,CAR,SF,10.6,00-0024242
152,Eddie Lacy,RB,GB,PHI,10.4,00-0030485
153,Benjamin Cunningham,RB,LA,IND,10.0,
154,Ben Tate,RB,HOU,ARI,9.4,00-0027890
155,Andre Ellington,RB,ARI,HOU,9.3,00-0030287
156,Brian Leonard,RB,TB,MIA,9.3,00-0025439
157,Fred Jackson,RB,BUF,PIT,9.2,00-0024204
158,Matt Forte,RB,CHI,DET,8.9,00-0026184
159,Jordan Todman,RB,JAX,TEN,8.3,00-0028121
160,Dan Herron,RB,IND,LAR,6.7,00-0029588
161,Trent Richardson,RB,IND,LAR,6.5,00-0029675
162,CJ Spiller,RB,BUF,PIT,6.4,
163,Bernard Pierce,RB,BAL,CIN,6.3,00-0029264
164,Shonn Greene,RB,TEN,JAX,6.2,00-0026899
165,Jason Snelling,RB,ATL,SEA,6.2,00-0025631
166,Roy Helu,RB,WAS,MIN,6.1,00-0028043
167,Marcel Reece,FB,OAK,NYG,6.0,00-0026393
168,Stanley Havili,FB,IND,LAR,5.6,00-0028178
169,Jonathan Dwyer,RB,PIT,BUF,5.1,00-0027786
170,Rashard Mendenhall,RB,ARI,HOU,5.1,00-0026163
171,Steven Jackson,RB,ATL,SEA,5.0,00-0022736
172,Mike Tolbert,FB,CAR,SF,4.3,00-0026069
173,Joique Bell,RB,DET,CHI,4.1,00-0027218
174,Jonathan Stewart,RB,CAR,SF,4.1,00-0026153
175,Mike James,RB,TB,MIA,4.1,00-0030391
176,BenJarvus Green-Ellis,RB,CIN,BAL,3.6,00-0025860
177,Phil Dawson,K,SF,CAR,0.0,00-0004091
178,Blair Walsh,K,MIN,WAS,0.0,00-0029576
179,Alex Henery,K,PHI,GB,0.0,00-0028058
180,Rob Bironas,K,TEN,JAX,0.0,00-0020962
181,Josh Scobee,K,JAX,TEN,0.0,00-0022874
182,Kai Forbath,K,WAS,MIN,0.0,00-0028787
183,Jay Feely,K,ARI,HOU,0.0,00-0019770
184,Nick Novak,K,LAC,DEN,0.0,00-0023096
185,Justin Tucker,K,BAL,CIN,0.0,00-0029597
186,Rian Lindell,K,TB,MIA,0.0,00-0019310
187,Sebastian Janikowski,K,OAK,NYG,0.0,00-0019646
188,Greg Zuerlein,K,LA,IND,0.0,00-0029621
189,Caleb Sturgis,K,MIA,TB,0.0,00-0030390
190,Garrett Hartley,K,NO,DAL,0.0,00-0025824
191,Mason Crosby,K,GB,PHI,0.0,00-0025580
192,Robbie Gould,K,CHI,DET,0.0,00-0023252
193,Randy Bullock,K,HOU,ARI,0.0,00-0029421
194,Josh Brown,K,NYG,OAK,0.0,00-0021940
195,Matt Bryant,K,ATL,SEA,0.0,00-0020578
196,Graham Gano,K,CAR,SF,0.0,00-0026858
197,Mike Nugent,K,CIN,BAL,0.0,00-0023482
198,Dan Bailey,K,DAL,NO,0.0,00-0028660
199,Matt Prater,K,DEN,LAC,0.0,00-0023853
200,Dan Carpenter,K,BUF,PIT,0.0,00-0026003
201,David Akers,K,DET,CHI,0.0,00-0000108
202,New York Giants,DST,NYG,OAK,17.0,
203,Oakland Raiders,DST,OAK,NYG,15.0,
204,Carolina Panthers,DST,CAR,SF,14.0,
205,Arizona Cardinals,DST,ARI,HOU,13.0,
206,Baltimore Ravens,DST,BAL,CIN,12.0,
207,Cincinnati Bengals,DST,CIN,BAL,12.0,
208,San Francisco 49ers,DST,SF,CAR,11.0,
209,Philadelphia Eagles,DST,PHI,GB,9.0,
210,Pittsburgh Steelers,DST,PIT,BUF,9.0,
211,Seattle Seahawks,DST,SEA,ATL,8.0,
212,Houston Texans,DST,HOU,ARI,7.0,
213,Tampa Bay Buccaneers,DST,TB,MIA,7.0,
214,Green Bay Packers,DST,GB,PHI,7.0,
215,Tennessee Titans,DST,TEN,JAX,7.0,
216,Buffalo Bills,DST,BUF,PIT,6.0,
217,Denver Broncos,DST,DEN,LAC,5.0,
218,Detroit Lions,DST,DET,CHI,5.0,
219,Miami Dolphins,DST,MIA,TB,5.0,
220,New Orleans Saints,DST,NO,DAL,4.0,
221,Minnesota Vikings,DST,MIN,WAS,4.0,
222,Indianapolis Colts,DST,IND,LAR,3.0,
223,Los Angeles Chargers,DST,LAC,DEN,3.0,
224,Chicago Bears,DST,CHI,DET,2.0,
225,Washington Redskins,DST,WAS,MIN,2.0,
226,Atlanta Falcons,DST,ATL,SEA,0.0,
227,Dallas Cowboys,DST,DAL,NO,-1.0,
