Player,Position,Team,Opponent,Points
Marcedes Lewis,TE,JAX,TEN,4.80
Jeff Cumberland,TE,NYJ,DAL,4.30
Kellen Davis,TE,CHI,ATL,4.30
Chris Cooley,TE,WAS,NYG,4.10
Billy Bajema,TE,LAR,PHI,4.10
Zach Miller,TE,SEA,SF,3.90
John Phillips,TE,DAL,NYJ,3.90
Anthony McCoy,TE,SEA,SF,3.20
Joel Dreessen,TE,HOU,IND,3.10
Brandon Myers,TE,OAK,DEN,3.00
Lance Kendricks,TE,LAR,PHI,2.80
Jake O'Connell,TE,KC,BUF,2.50
Brent Celek,TE,PHI,LAR,2.30
Owen Daniels,TE,HOU,IND,2.20
Jared Cook,TE,TEN,JAX,1.70
Tom Crabtree,TE,GB,NO,1.40
Craig Stevens,TE,TEN,JAX,1.20
Delanie Walker,TE,SF,SEA,0.90
LeSean McCoy,RB,PHI,LAR,30.70
Matt Forte,RB,CHI,ATL,26.80
Reggie Bush,RB,MIA,NE,24.40
Cedric Benson,RB,CIN,CLE,22.30
Darren Sproles,RB,NO,GB,21.20
Chris Wells,RB,ARI,CAR,20.20
Darren McFadden,RB,OAK,DEN,19.60
Ben Tate,RB,HOU,IND,19.60
Cadillac Williams,RB,LAR,PHI,19.00
Michael Turner,RB,ATL,CHI,19.00
Tim Hightower,RB,WAS,NYG,18.70
Jamaal Charles,RB,KC,BUF,16.50
Maurice Jones-Drew,RB,JAX,TEN,15.70
Fred Jackson,RB,BUF,KC,15.70
Jahvid Best,RB,DET,TB,15.40
Earnest Graham,RB,TB,DET,15.10
LaDainian Tomlinson,RB,NYJ,DAL,14.90
Ryan Mathews,RB,LAC,MIN,14.80
Peyton Hillis,RB,CLE,CIN,14.70
Felix Jones,RB,DAL,NYJ,14.60
Ahmad Bradshaw,RB,NYG,WAS,12.40
Adrian Peterson,RB,MIN,LAC,12.40
Marcel Reece,FB,OAK,DEN,12.40
James Starks,RB,GB,NO,11.70
Steven Jackson,RB,LAR,PHI,11.60
Chris Johnson,RB,TEN,JAX,10.90
Frank Gore,RB,SF,SEA,10.80
Pierre Thomas,RB,NO,GB,10.80
Dexter McCluster,RB,KC,BUF,10.70
Deji Karim,RB,JAX,TEN,10.20
Derrick Ward,RB,HOU,IND,9.90
BenJarvus Green-Ellis,RB,NE,MIA,9.40
John Kuhn,FB,GB,NO,9.20
Jason Snelling,RB,ATL,CHI,9.20
CJ Spiller,RB,BUF,KC,9.10
Danny Woodhead,RB,NE,MIA,8.50
Willis McGahee,RB,DEN,OAK,8.50
Lance Ball,RB,DEN,OAK,7.90
Ricky Williams,RB,BAL,PIT,7.70
Joseph Addai,RB,IND,HOU,7.20
Marshawn Lynch,RB,SEA,SF,6.70
Knowshon Moreno,RB,DEN,OAK,6.70
Brian Leonard,RB,CIN,CLE,6.40
Jacquizz Rodgers,RB,ATL,CHI,6.30
Jonathan Stewart,RB,CAR,ARI,6.00
Ryan Grant,RB,GB,NO,5.50
Maurice Morris,RB,DET,TB,4.90
DeAngelo Williams,RB,CAR,ARI,4.60
Robbie Gould,K,CHI,ATL,0.00
Rian Lindell,K,BUF,KC,0.00
John Kasay,K,NO,GB,0.00
Neil Rackers,K,HOU,IND,0.00
Josh Scobee,K,JAX,TEN,0.00
Mike Nugent,K,CIN,CLE,0.00
Nick Folk,K,NYJ,DAL,0.00
Billy Cundiff,K,BAL,PIT,0.00
Jason Hanson,K,DET,TB,0.00
Thomas Howard,K,CIN,CLE,0.00
Connor Barth,K,TB,DET,0.00
Stephen Gostkowski,K,NE,MIA,0.00
Matt Prater,K,DEN,OAK,0.00
Josh Brown,K,LAR,PHI,0.00
Alex Henery,K,PHI,LAR,0.00
Mason Crosby,K,GB,NO,0.00
Dan Carpenter,K,MIA,NE,0.00
Matt Bryant,K,ATL,CHI,0.00
Dan Bailey,K,DAL,NYJ,0.00
Phil Dawson,K,CLE,CIN,0.00
Steven Hauschka,K,SEA,SF,0.00
Ryan Longwell,K,MIN,LAC,0.00
Graham Gano,K,WAS,NYG,0.00
Jay Feely,K,ARI,CAR,0.00
Olindo Mare,K,CAR,ARI,0.00
Lawrence Tynes,K,NYG,WAS,0.00
Rob Bironas,K,TEN,JAX,0.00
Shaun Suisham,K,PIT,BAL,0.00
Ryan Succop,K,KC,BUF,0.00
Adam Vinatieri,K,IND,HOU,0.00
Nate Kaeding,K,LAC,MIN,0.00
David Buehler,K,DAL,NYJ,0.00
DJ Smith,K,GB,NO,0.00
Baltimore Ravens,DST,BAL,PIT,22.00
New York Jets,DST,NYJ,DAL,18.00
Philadelphia Eagles,DST,PHI,LAR,17.00
Houston Texans,DST,HOU,IND,17.00
Washington Redskins,DST,WAS,NYG,15.00
Atlanta Falcons,DST,ATL,CHI,13.00
Minnesota Vikings,DST,MIN,LAC,12.00
Arizona Cardinals,DST,ARI,CAR,12.00
Oakland Raiders,DST,OAK,DEN,12.00
Buffalo Bills,DST,BUF,KC,12.00
Green Bay Packers,DST,GB,NO,10.00
Denver Broncos,DST,DEN,OAK,9.00
Tampa Bay Buccaneers,DST,TB,DET,8.00
Dallas Cowboys,DST,DAL,NYJ,8.00
Detroit Lions,DST,DET,TB,7.00
Indianapolis Colts,DST,IND,HOU,6.00
New England Patriots,DST,NE,MIA,6.00
New York Giants,DST,NYG,WAS,6.00
Los Angeles Chargers,DST,LAC,MIN,5.00
Cincinnati Bengals,DST,CIN,CLE,5.00
Los Angeles Rams,DST,LAR,PHI,5.00
Tennessee Titans,DST,TEN,JAX,5.00
Jacksonville Jaguars,DST,JAX,TEN,5.00
Cleveland Browns,DST,CLE,CIN,4.00
New Orleans Saints,DST,NO,GB,4.00
Carolina Panthers,DST,CAR,ARI,3.00
Kansas City Chiefs,DST,KC,BUF,-1.00
Miami Dolphins,DST,MIA,NE,-1.00
Seattle Seahawks,DST,SEA,SF,-1.00
Pittsburgh Steelers,DST,PIT,BAL,-3.00
