Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
37,Kyle Rudolph,TE,4,MIN,DEN,4,2,50,7,0,6,2,4,0,0,0,0,0,2.70,2015
38,Chris Gragg,TE,4,BUF,NYG,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2015
39,James O'Shaughnessy,TE,4,KC,CIN,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
40,Brandon Myers,TE,4,TB,CAR,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2015
41,Jermaine Gresham,TE,4,ARI,LAR,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2015
42,Cameron Brate,TE,4,TB,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2015
43,Vance McDonald,TE,4,SF,GB,2,1,50,7,0,7,4,7,0,0,0,1,0,1.70,2015
44,James Hanna,TE,4,DAL,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2015
45,Garrett Graham,TE,4,HOU,ATL,6,1,17,6,0,6,1,6,0,0,0,0,0,1.60,2015
46,Cory Harkey,TE,4,LAR,ARI,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2015
47,MarQueis Gray,TE,4,BUF,NYG,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2015
48,Heath Miller,TE,4,PIT,BAL,2,1,50,1,0,1,1,1,0,0,0,0,0,1.10,2015
49,Kellen Davis,TE,4,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
50,Nic Jacobs,TE,4,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
